Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00     110/226396      std::map<int, Block, std::less<int>, std::allocator<std::pair<int const, Block> > >::end() [85]
                0.00    0.00     109/226505      std::operator==(std::_Rb_tree_iterator<std::pair<int const, Block> > const&, std::_Rb_tree_iterator<std::pair<int const, Block> > const&) [81]
                0.00    0.00     109/3782        std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::size() const [266]
                0.00    0.00     109/50592       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [160]
                0.00    0.00     109/459311      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [73]
                0.00    0.00      98/98          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long) [430]
                0.00    0.00      15/15          std::operator!=(std::_Rb_tree_iterator<std::pair<int const, Block> > const&, std::_Rb_tree_iterator<std::pair<int const, Block> > const&) [543]
                0.00    0.00      14/14          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [592]
                0.00    0.00      14/28          Block::Block() [491]
                0.00    0.00      14/14          Block::operator=(Block const&) [549]
                0.00    0.00      14/28          Block::~Block() [492]
                0.00    0.00      14/198812      sf::Vector2<float>::Vector2(float, float) [86]
                0.00    0.00      14/14          Block::SetSize(sf::Vector2<float> const&) [548]
                0.00    0.00      14/14          Block::SetTexture(sf::Texture const&) [547]
                0.00    0.00      14/18          std::__shared_ptr_access<sf::Texture, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [530]
                0.00    0.00      14/22          std::shared_ptr<sf::Texture>::~shared_ptr() [508]
                0.00    0.00      14/14          std::_Rb_tree_iterator<std::pair<int const, Block> >::operator++() [574]
                0.00    0.00      13/13          std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::resize(unsigned long) [624]
                0.00    0.00       1/1           std::map<int, Block, std::less<int>, std::allocator<std::pair<int const, Block> > >::begin() [1516]
-----------------------------------------------
                0.00    0.00     109/109         Map::LoadMap(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
[35]     0.0    0.00    0.00     109         std::map<int, Block, std::less<int>, std::allocator<std::pair<int const, Block> > >::find(int const&) [35]
                0.00    0.00     109/109         std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::find(int const&) [36]
-----------------------------------------------
                0.00    0.00     109/109         std::map<int, Block, std::less<int>, std::allocator<std::pair<int const, Block> > >::find(int const&) [35]
[36]     0.0    0.00    0.00     109         std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::find(int const&) [36]
                0.00    0.00     109/226395      std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, Block> >*, std::_Rb_tree_node_base*, int const&) [6]
                0.00    0.00     109/135         std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::_S_key(std::_Rb_tree_node_base const*) [41]
                0.00    0.00     109/1130786     std::less<int>::operator()(int const&, int const&) const [12]
                0.00    0.00     109/226424      std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::_M_end() [82]
                0.00    0.00     109/226397      std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::_M_begin() [84]
                0.00    0.00     109/226505      std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::end() [80]
                0.00    0.00     109/226505      std::operator==(std::_Rb_tree_iterator<std::pair<int const, Block> > const&, std::_Rb_tree_iterator<std::pair<int const, Block> > const&) [81]
-----------------------------------------------
                0.00    0.00       1/1           InputComponent& World::AddComponent<InputComponent>(unsigned int) [38]
[37]     0.0    0.00    0.00       1         InputComponent& ComponentContainer::AddComponent<InputComponent>() [37]
                0.00    0.00       1/2740        unsigned long ComponentTypeID::GetID<InputComponent>() [17]
                0.00    0.00       1/1           std::unique_ptr<InputComponent, std::default_delete<InputComponent> >::get() const [1202]
                0.00    0.00       1/1           std::__detail::_MakeUniq<InputComponent>::__single_object std::make_unique<InputComponent>() [1571]
                0.00    0.00       1/1           std::remove_reference<std::unique_ptr<InputComponent, std::default_delete<InputComponent> >&>::type&& std::move<std::unique_ptr<InputComponent, std::default_delete<InputComponent> >&>(std::unique_ptr<InputComponent, std::default_delete<InputComponent> >&) [1628]
                0.00    0.00       1/14          std::unordered_map<unsigned long, std::unique_ptr<Component, std::default_delete<Component> >, std::hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > > >::operator[](unsigned long&&) [567]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<InputComponent, std::default_delete<InputComponent> >::pointer, Component*>, std::__not_<std::is_array<InputComponent> > >, std::is_assignable<std::default_delete<Component>&, std::default_delete<InputComponent>&&> >::value, std::unique_ptr<Component, std::default_delete<Component> >&>::type std::unique_ptr<Component, std::default_delete<Component> >::operator=<InputComponent, std::default_delete<InputComponent> >(std::unique_ptr<InputComponent, std::default_delete<InputComponent> >&&) [1331]
                0.00    0.00       1/1           std::unique_ptr<InputComponent, std::default_delete<InputComponent> >::~unique_ptr() [1295]
-----------------------------------------------
                0.00    0.00       1/1           World::Init() [32]
[38]     0.0    0.00    0.00       1         InputComponent& World::AddComponent<InputComponent>(unsigned int) [38]
                0.00    0.00       1/1           InputComponent& ComponentContainer::AddComponent<InputComponent>() [37]
                0.00    0.00       1/31817       World::IsEntityValid(unsigned int) const [178]
                0.00    0.00       1/31820       std::unordered_map<unsigned int, ComponentContainer, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ComponentContainer> > >::operator[](unsigned int const&) [176]
-----------------------------------------------
                0.00    0.00     109/109         std::vector<int, std::allocator<int> >::push_back(int const&) [40]
[39]     0.0    0.00    0.00     109         void std::vector<int, std::allocator<int> >::_M_realloc_append<int const&>(int const&) [39]
                0.00    0.00     109/397045      std::vector<int, std::allocator<int> >::begin() [25]
                0.00    0.00     109/397045      std::vector<int, std::allocator<int> >::end() [24]
                0.00    0.00     327/341         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [349]
                0.00    0.00     109/109         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [416]
                0.00    0.00     109/109         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [415]
                0.00    0.00     109/109         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [417]
                0.00    0.00     109/109         std::vector<int, std::allocator<int> >::_M_realloc_append<int const&>(int const&)::_Guard::_Guard(int*, unsigned long, std::allocator<int>&) [425]
                0.00    0.00     109/109         int* std::__to_address<int>(int*) [422]
                0.00    0.00     109/13674       operator new(unsigned long, void*) [217]
                0.00    0.00     109/526         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [333]
                0.00    0.00     109/109         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [420]
                0.00    0.00     109/109         std::vector<int, std::allocator<int> >::_M_realloc_append<int const&>(int const&)::_Guard::~_Guard() [426]
-----------------------------------------------
                0.00    0.00     109/109         Map::LoadMap(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
[40]     0.0    0.00    0.00     109         std::vector<int, std::allocator<int> >::push_back(int const&) [40]
